지하철역ID,지하철역명,지하철호선ID,지하철호선명,이전지하철역ID,다음지하철역ID,이전지하철역명,다음지하철역명,지하철역X좌표,지하철역Y좌표,환승전호선ID,환승전호선명,환승후호선ID,환승후호선명,차량번호,출입문위치,환승위치
1075075221,수서,1075,수인분당선,1075075220,1075075222,대모산입구,복정,37.48737530248858,127.10164479068416,1075.0,수인분당선,1003.0,3호선,1.0,1.0,1-1
1075075221,수서,1075,수인분당선,1075075220,1075075222,대모산입구,복정,37.48737530248858,127.10164479068416,1075.0,수인분당선,1003.0,3호선,6.0,4.0,6-4
1075075222,복정,1075,수인분당선,1075075221,1075075223,수서,가천대,37.46904181976967,127.126577575393,1075.0,수인분당선,1008.0,8호선,1.0,1.0,1-1
1075075222,복정,1075,수인분당선,1075075221,1075075223,수서,가천대,37.46904181976967,127.126577575393,1075.0,수인분당선,1008.0,8호선,1.0,2.0,1-2
1075075223,가천대,1075,수인분당선,1075075222,1075075224,복정,태평,37.44856169280611,127.1266967573021,,,,,,,
1075075224,태평,1075,수인분당선,1075075223,1075075225,가천대,모란,37.43978918729356,127.1277498054384,,,,,,,
1075075225,모란,1075,수인분당선,1075075224,1075075226,태평,야탑,37.4320569738416,127.12913205625073,1075.0,수인분당선,1008.0,8호선,8.0,4.0,8-4
1075075225,모란,1075,수인분당선,1075075224,1075075226,태평,야탑,37.4320569738416,127.12913205625073,1075.0,수인분당선,1008.0,8호선,1.0,1.0,1-1
1075075226,야탑,1075,수인분당선,1075075225,1075075227,모란,이매,37.4113736407028,127.128742990837,,,,,,,
1075075227,이매,1075,수인분당선,1075075226,1075075228,야탑,서현,37.39620906385348,127.12828790116323,,,,,,,
1075075228,서현,1075,수인분당선,1075075227,1075075229,이매,수내,37.3850154269126,127.123431479636,,,,,,,
1075075229,수내,1075,수인분당선,1075075228,1075075230,서현,정자,37.3784687674046,127.114288846291,,,,,,,
1063075826,효창공원앞,1063,경의중앙선,1063075312,1063075110,공덕,용산,37.53860552677497,126.96282412672662,,,,,,,
1069073115,경인교대입구,1069,인천1호선,1069073114,1069073116,계산,작전,37.538124360683,126.722631302651,,,,,,,
1069073116,작전,1069,인천1호선,1069073115,1069073117,경인교대입구,갈산,37.5302710952892,126.722560827351,,,,,,,
1069073117,갈산,1069,인천1호선,1069073116,1069073118,작전,부평구청,37.5171177260985,126.721550773775,,,,,,,
1069073118,부평구청,1069,인천1호선,1069073117,1069073119,갈산,부평시장,37.5084658276667,126.720583092527,1069.0,인천1호선,1007.0,7호선,1.0,1.0,1-1
1069073118,부평구청,1069,인천1호선,1069073117,1069073119,갈산,부평시장,37.5084658276667,126.720583092527,1069.0,인천1호선,1007.0,7호선,8.0,4.0,8-4
1069073119,부평시장,1069,인천1호선,1069073118,1069073120,부평구청,부평,37.4983641942962,126.722285373949,,,,,,,
1069073120,부평,1069,인천1호선,1069073119,1069073121,부평시장,동수,37.4903768319169,126.723454741807,1069.0,인천1호선,1001.0,1호선,4.0,4.0,4-4
1069073120,부평,1069,인천1호선,1069073119,1069073121,부평시장,동수,37.4903768319169,126.723454741807,1069.0,인천1호선,1001.0,1호선,5.0,1.0,5-1
1069073121,동수,1069,인천1호선,1069073120,1069073122,부평,부평삼거리,37.4855071635951,126.718606270842,,,,,,,
1069073122,부평삼거리,1069,인천1호선,1069073121,1069073123,동수,간석오거리,37.47783483001732,126.71029378166388,,,,,,,
1069073123,간석오거리,1069,인천1호선,1069073122,1069073124,부평삼거리,인천시청,37.4670826685298,126.707918490817,,,,,,,
1069073124,인천시청,1069,인천1호선,1069073123,1069073125,간석오거리,예술회관,37.45773583769292,126.70223575350144,,,,,,,
1069073125,예술회관,1069,인천1호선,1069073124,1069073126,인천시청,인천터미널,37.4485259845342,126.700916120922,,,,,,,
1069073126,인천터미널,1069,인천1호선,1069073125,1069073127,예술회관,문학경기장,37.4419166733897,126.699694889876,,,,,,,
1069073127,문학경기장,1069,인천1호선,1069073126,1069073128,인천터미널,선학,37.4346513434001,126.698449383593,,,,,,,
1069073128,선학,1069,인천1호선,1069073127,1069073129,문학경기장,신연수,37.4269470843403,126.69892316532736,,,,,,,
1069073129,신연수,1069,인천1호선,1069073128,1069073130,선학,원인재,37.4181081550544,126.694019681969,,,,,,,
1069073130,원인재,1069,인천1호선,1069073129,1069073131,신연수,동춘,37.4123688782408,126.687889114089,1069.0,인천1호선,1071.0,수인선,7.0,2.0,7-2
1069073130,원인재,1069,인천1호선,1069073129,1069073131,신연수,동춘,37.4123688782408,126.687889114089,1069.0,인천1호선,1071.0,수인선,2.0,3.0,2-3
1069073131,동춘,1069,인천1호선,1069073130,1069073132,원인재,동막,37.404576119239,126.680851046438,,,,,,,
1069073132,동막,1069,인천1호선,1069073131,1069073133,동춘,캠퍼스타운,37.3979424375979,126.673448014592,,,,,,,
1069073133,캠퍼스타운,1069,인천1호선,1069073132,1069073134,동막,테크노파크,37.38844295632,126.662206121031,,,,,,,
1069073134,테크노파크,1069,인천1호선,1069073133,1069073135,캠퍼스타운,지식정보단지,37.3822809834253,126.656299104753,,,,,,,
1069073135,지식정보단지,1069,인천1호선,1069073134,1069073136,테크노파크,인천대입구,37.37750721892,126.645861381029,,,,,,,
1075075230,정자,1075,수인분당선,1075075229,1075075231,수내,미금,37.3661737923199,127.108097457244,,,,,,,
1075075231,미금,1075,수인분당선,1075075230,1075075232,정자,오리,37.35007159880101,127.10900662549734,,,,,,,
1075075232,오리,1075,수인분당선,1075075231,1075075233,미금,죽전,37.3398305519823,127.108948940053,,,,,,,
1075075233,죽전,1075,수인분당선,1075075232,1075075234,오리,보정,37.3243773830569,127.107505020642,,,,,,,
1075075234,보정,1075,수인분당선,1075075233,1075075235,죽전,구성,37.3127749181936,127.108336816968,,,,,,,
1075075235,구성,1075,수인분당선,1075075234,1075075236,보정,신갈,37.2989770487314,127.105695833197,,,,,,,
1077000687,강남,1077,신분당선,1077000687,1077000688,강남,양재,37.4967771303817,127.028185245594,1077.0,신분당선,1002.0,2호선,1.0,1.0,1-1
1092004705,화계,1092,우이신설선,1092004704,1092004706,가오리,삼양,37.6340873974011,127.017510491529,,,,,,,
1078330003,검단사거리,1078,인천2호선,1078330002,1078330004,왕길,마전,37.6016612295398,126.65643839271,,,,,,,
1091004801,장기주차장,1091,자기부상선,1091004800,1091004802,인천공항1터미널,합동청사,37.4438953040571,126.45562030781,,,,,,,
1091004802,합동청사,1091,자기부상선,1091004801,1091004803,장기주차장,파라다이스 시티,37.440481844271,126.458659841085,,,,,,,
1091004803,파라다이스 시티,1091,자기부상선,1091004802,1091004804,합동청사,워터파크,37.4371752560381,126.459863313506,,,,,,,
1091004804,워터파크,1091,자기부상선,1091004803,1091004805,파라다이스 시티,용유,37.4291910812658,126.43416991116,,,,,,,
1091004805,용유,1091,자기부상선,1091004804,1091004805,워터파크,용유,37.4248334335062,126.423646323362,,,,,,,
1065006508,운서,1065,공항철도,1065065072,1065006509,영종,공항화물청사,37.4928088834418,126.493729942049,,,,,,,
1093004001,소사,1093,서해선,1093004001,1093004002,소사,소새울,37.482905634947286,126.79506057713336,,,,,,,
1093004002,소새울,1093,서해선,1093004001,1093004003,소사,시흥대야,37.4685095548124,126.797283854897,,,,,,,
1093004003,시흥대야,1093,서해선,1093004002,1093004004,소새울,신천,37.4500998726813,126.792993796201,,,,,,,
1093004004,신천,1093,서해선,1093004003,1093004005,시흥대야,신현,37.43924604520613,126.78678508124932,,,,,,,
1093004005,신현,1093,서해선,1093004004,1093004006,신천,시흥시청,37.40956486776796,126.787838368873,,,,,,,
1093004006,시흥시청,1093,서해선,1093004005,1093004007,신현,시흥능곡,37.38156161940996,126.80594809695737,,,,,,,
1093004007,시흥능곡,1093,서해선,1093004006,1093004008,시흥시청,달미,37.3699465347315,126.808721340419,,,,,,,
1093004008,달미,1093,서해선,1093004007,1093004009,시흥능곡,선부,37.3487879549025,126.809416088572,,,,,,,
1093004009,선부,1093,서해선,1093004008,1093004010,달미,초지,37.3344084544244,126.809989544577,,,,,,,
1093004010,초지,1093,서해선,1093004009,1093004011,선부,원곡,37.3197434069867,126.807842296925,,,,,,,
1093004011,원곡,1093,서해선,1093004010,1093004012,초지,원시,37.31316362158552,126.79574223454856,,,,,,,
1093004012,원시,1093,서해선,1093004011,1093004012,원곡,원시,37.3026237626179,126.786793532374,,,,,,,
1077006813,미금,1077,신분당선,1077006812,1077006814,정자,동천,37.35007178997763,127.10879895547586,,,,,,,
1065065042,마곡나루,1065,공항철도,1065006504,1065006505,디지털미디어시티,김포공항,37.5667126094974,126.827420928424,,,,,,,
1001080144,금천구청,1001,1호선,1001080143,1001080145,독산,석수,37.4561943743749,126.893608614581,,,,,,,
1001080145,석수,1001,1호선,1001080144,1001080146,금천구청,관악,37.43509293822681,126.90232078368837,,,,,,,
1001080146,관악,1001,1호선,1001080145,1001080147,석수,안양,37.41956795517324,126.90849999541258,,,,,,,
1001080147,안양,1001,1호선,1001080146,1001080148,관악,명학,37.4016838636508,126.922729807594,,,,,,,
1001080148,명학,1001,1호선,1001080147,1001080149,안양,금정,37.3844604191546,126.935592791667,,,,,,,
1001080149,금정,1001,1호선,1001080148,1001080150,명학,군포,37.37233746119409,126.94327003910128,,,,,,,
1001080150,군포,1001,1호선,1001080149,1001080151,금정,당정,37.35419227847359,126.948517502286,,,,,,,
1001080151,당정,1001,1호선,1001080150,1001080152,군포,의왕,37.34368981939989,126.94837119045768,,,,,,,
1001080152,의왕,1001,1호선,1001080151,1001080153,당정,성균관대,37.3203421132836,126.9479765012,,,,,,,
1001080153,성균관대,1001,1호선,1001080152,1001080154,의왕,화서,37.3003290017027,126.971022000022,,,,,,,
1001080154,화서,1001,1호선,1001080153,1001080155,성균관대,수원,37.2840016829776,126.9896120326472,,,,,,,
1001080155,수원,1001,1호선,1001080154,1001080156,화서,세류,37.26568218296588,127.00004960484384,1001.0,1호선,1075.0,수인분당선,1.0,4.0,1-4
1001080155,수원,1001,1호선,1001080154,1001080156,화서,세류,37.26568218296588,127.00004960484384,1001.0,1호선,1075.0,수인분당선,5.0,2.0,5-2
1001080156,세류,1001,1호선,1001080155,1001080157,수원,병점,37.24387252012384,127.01379969649852,,,,,,,
1001080157,병점,1001,1호선,1001080156,1001080158,세류,세마,37.20675269949552,127.03320037309324,,,,,,,
1001080158,세마,1001,1호선,1001080157,1001080159,병점,오산대,37.1871352848477,127.043426817312,,,,,,,
1001080159,오산대,1001,1호선,1001080158,1001080160,세마,오산,37.1693504386917,127.063075726398,,,,,,,
1001080160,오산,1001,1호선,1001080159,1001080161,오산대,진위,37.1447171633287,127.066630122646,,,,,,,
1001080161,진위,1001,1호선,1001080160,1001080162,오산,송탄,37.1100790285838,127.062355993621,,,,,,,
1001080162,송탄,1001,1호선,1001080161,1001080163,진위,서정리,37.0757126572027,127.0542804613666,,,,,,,
1001080163,서정리,1001,1호선,1001080162,1001080164,송탄,지제,37.0565637021655,127.052881703722,,,,,,,
1001080164,지제,1001,1호선,1001080163,1001080165,서정리,평택,37.01890215095567,127.07051382655924,,,,,,,
1001080165,평택,1001,1호선,1001080164,1001080166,지제,성환,36.9908490091432,127.085272971043,,,,,,,
1001080166,성환,1001,1호선,1001080165,1001080167,평택,직산,36.9159530167598,127.126837110236,,,,,,,
1001080167,직산,1001,1호선,1001080166,1001080168,성환,두정,36.8709328418739,127.143823728817,,,,,,,
1001080168,두정,1001,1호선,1001080167,1001080169,직산,천안,36.833981274461074,127.14894257701432,,,,,,,
1001080169,천안,1001,1호선,1001080168,1001080170,두정,봉명,36.81052305989757,127.1464887987616,,,,,,,
1001080170,봉명,1001,1호선,1001080169,1001080171,천안,쌍용(나사렛대),36.8014198330363,127.1360381121,,,,,,,
1001080171,쌍용(나사렛대),1001,1호선,1001080170,1001080172,봉명,아산,36.7937257780754,127.121378271233,,,,,,,
1001080172,아산,1001,1호선,1001080171,1001080173,쌍용(나사렛대),탕정,36.7921165665983,127.104076682696,,,,,,,
1001080174,배방,1001,1호선,1001080173,1001080175,탕정,온양온천,36.7776965014173,127.052788090648,,,,,,,
1001080175,온양온천,1001,1호선,1001080174,1001080176,배방,신창,36.7805448837693,127.003181472942,,,,,,,
1001080176,신창,1001,1호선,1001080175,1001080176,온양온천,신창,36.7696422998843,126.951393082675,,,,,,,
1001801571,서동탄,1001,1호선,1001080157,1001801571,병점,서동탄,37.1957351505295,127.051856779194,,,,,,,
1002000233,대림,1002,2호선,1002000232,1002000234,구로디지털단지,신도림,37.4933099444417,126.894931036051,1002.0,2호선,1007.0,7호선,7.0,4.0,7-4
1002000233,대림,1002,2호선,1002000232,1002000234,구로디지털단지,신도림,37.4933099444417,126.894931036051,1002.0,2호선,1007.0,7호선,4.0,1.0,4-1
1007000709,장암,1007,7호선,1007000709,1007000710,장암,도봉산,37.699956566426,127.052818310578,,,,,,,
1003000323,녹번,1003,3호선,1003000322,1003000324,불광,홍제,37.6008067681825,126.935828008217,,,,,,,
1007000725,군자,1007,7호선,1007000724,1007000726,중곡,어린이대공원,37.5577765558418,127.079844019721,,,,,,,
1007000726,어린이대공원,1007,7호선,1007000725,1007000727,군자,건대입구,37.54796087622509,127.07465525507352,,,,,,,
1007000727,건대입구,1007,7호선,1007000726,1007000728,어린이대공원,뚝섬유원지,37.5408686005702,127.071104284458,1007.0,7호선,1002.0,2호선,1.0,1.0,1-1
1007000727,건대입구,1007,7호선,1007000726,1007000728,어린이대공원,뚝섬유원지,37.5408686005702,127.071104284458,1007.0,7호선,1002.0,2호선,8.0,4.0,8-4
1007000728,뚝섬유원지,1007,7호선,1007000727,1007000729,건대입구,청담,37.5315583755646,127.066796230331,,,,,,,
1007000729,청담,1007,7호선,1007000728,1007000730,뚝섬유원지,강남구청,37.519455579961,127.053717937903,,,,,,,
1003000324,홍제,1003,3호선,1003000323,1003000325,녹번,무악재,37.5887953806088,126.944158007985,,,,,,,
1003000325,무악재,1003,3호선,1003000324,1003000326,홍제,독립문,37.5825632263526,126.950230954136,,,,,,,
1003000326,독립문,1003,3호선,1003000325,1003000327,무악재,경복궁,37.57446627898665,126.95791371132584,,,,,,,
1003000327,경복궁,1003,3호선,1003000326,1003000328,독립문,안국,37.5758061234865,126.973691352767,,,,,,,
1003000328,안국,1003,3호선,1003000327,1003000329,경복궁,종로3가,37.57650192060523,126.9854214322866,,,,,,,
1003000329,종로3가,1003,3호선,1003000328,1003000330,안국,을지로3가,37.570420844523,126.992153252476,1003.0,3호선,1005.0,5호선,9.0,2.0,9-2
1003000329,종로3가,1003,3호선,1003000328,1003000330,안국,을지로3가,37.570420844523,126.992153252476,1003.0,3호선,1001.0,1호선,9.0,1.0,9-1
1003000329,종로3가,1003,3호선,1003000328,1003000330,안국,을지로3가,37.570420844523,126.992153252476,1003.0,3호선,1001.0,1호선,10.0,4.0,10-4
1003000329,종로3가,1003,3호선,1003000328,1003000330,안국,을지로3가,37.570420844523,126.992153252476,1003.0,3호선,1005.0,5호선,2.0,3.0,2-3
1003000329,종로3가,1003,3호선,1003000328,1003000330,안국,을지로3가,37.570420844523,126.992153252476,1003.0,3호선,1001.0,1호선,2.0,3.0,2-3
